Start date;End date;Photovoltaics and wind [MWh];Wind offshore [MWh];Wind onshore [MWh];Photovoltaics [MWh]
Apr 16, 2024 2:00 PM;Apr 16, 2024 3:00 PM;44,194.50;3,553.50;20,260.75;20,380.25
Apr 16, 2024 3:00 PM;Apr 16, 2024 4:00 PM;40,754.25;3,514.25;19,136.75;18,103.25
Apr 16, 2024 4:00 PM;Apr 16, 2024 5:00 PM;36,298.50;3,581.25;17,984.00;14,733.25
Apr 16, 2024 5:00 PM;Apr 16, 2024 6:00 PM;30,783.25;3,706.25;16,773.75;10,303.25
Apr 16, 2024 6:00 PM;Apr 16, 2024 7:00 PM;24,045.00;3,784.75;15,143.25;5,117.00
Apr 16, 2024 7:00 PM;Apr 16, 2024 8:00 PM;18,497.75;3,678.50;13,486.00;1,333.25
Apr 16, 2024 8:00 PM;Apr 16, 2024 9:00 PM;16,036.00;3,412.25;12,554.25;69.50
Apr 16, 2024 9:00 PM;Apr 16, 2024 10:00 PM;14,946.00;3,057.25;11,888.75;0.00
Apr 16, 2024 10:00 PM;Apr 16, 2024 11:00 PM;13,864.75;2,728.00;11,136.75;0.00
Apr 16, 2024 11:00 PM;Apr 17, 2024 12:00 AM;12,905.25;2,368.50;10,536.75;0.00
Apr 17, 2024 12:00 AM;Apr 17, 2024 1:00 AM;10,689.50;1,690.75;8,998.75;0.00
Apr 17, 2024 1:00 AM;Apr 17, 2024 2:00 AM;10,216.75;1,444.00;8,772.75;0.00
Apr 17, 2024 2:00 AM;Apr 17, 2024 3:00 AM;9,579.25;1,365.75;8,213.50;0.00
Apr 17, 2024 3:00 AM;Apr 17, 2024 4:00 AM;8,874.75;1,457.50;7,417.25;0.00
Apr 17, 2024 4:00 AM;Apr 17, 2024 5:00 AM;8,338.50;1,607.50;6,731.00;0.00
Apr 17, 2024 5:00 AM;Apr 17, 2024 6:00 AM;7,693.00;1,613.25;6,079.75;0.00
Apr 17, 2024 6:00 AM;Apr 17, 2024 7:00 AM;7,073.25;1,508.75;5,307.25;257.25
Apr 17, 2024 7:00 AM;Apr 17, 2024 8:00 AM;8,244.00;1,368.75;4,336.25;2,539.00
Apr 17, 2024 8:00 AM;Apr 17, 2024 9:00 AM;11,534.00;1,111.50;3,352.25;7,070.25
Apr 17, 2024 9:00 AM;Apr 17, 2024 10:00 AM;15,431.00;829.00;2,743.00;11,859.00
Apr 17, 2024 10:00 AM;Apr 17, 2024 11:00 AM;18,932.50;582.00;2,536.25;15,814.25
Apr 17, 2024 11:00 AM;Apr 17, 2024 12:00 PM;21,623.25;399.75;2,454.25;18,769.25
Apr 17, 2024 12:00 PM;Apr 17, 2024 1:00 PM;23,686.50;289.50;2,588.00;20,809.00
Apr 17, 2024 1:00 PM;Apr 17, 2024 2:00 PM;24,488.50;227.50;2,932.00;21,329.00
Apr 17, 2024 2:00 PM;Apr 17, 2024 3:00 PM;24,056.00;214.00;3,506.75;20,335.25
Apr 17, 2024 3:00 PM;Apr 17, 2024 4:00 PM;22,784.25;231.75;3,937.00;18,615.50
Apr 17, 2024 4:00 PM;Apr 17, 2024 5:00 PM;19,773.00;276.00;4,173.00;15,324.00
Apr 17, 2024 5:00 PM;Apr 17, 2024 6:00 PM;15,239.50;344.50;4,224.75;10,670.25
Apr 17, 2024 6:00 PM;Apr 17, 2024 7:00 PM;9,777.00;438.00;3,973.25;5,365.75
Apr 17, 2024 7:00 PM;Apr 17, 2024 8:00 PM;5,733.50;552.00;3,772.75;1,408.75
Apr 17, 2024 8:00 PM;Apr 17, 2024 9:00 PM;4,556.75;659.25;3,841.75;55.75
Apr 17, 2024 9:00 PM;Apr 17, 2024 10:00 PM;4,661.25;726.50;3,934.75;0.00
Apr 17, 2024 10:00 PM;Apr 17, 2024 11:00 PM;4,623.25;748.75;3,874.50;0.00
Apr 17, 2024 11:00 PM;Apr 18, 2024 12:00 AM;4,461.25;706.50;3,754.75;0.00
Apr 18, 2024 12:00 AM;Apr 18, 2024 1:00 AM;3,822.00;673.75;3,148.25;0.00
Apr 18, 2024 1:00 AM;Apr 18, 2024 2:00 AM;3,822.75;628.00;3,194.75;0.00
Apr 18, 2024 2:00 AM;Apr 18, 2024 3:00 AM;3,713.00;514.25;3,198.75;0.00
Apr 18, 2024 3:00 AM;Apr 18, 2024 4:00 AM;3,505.00;469.25;3,035.75;0.00
Apr 18, 2024 4:00 AM;Apr 18, 2024 5:00 AM;3,549.00;589.50;2,959.50;0.00
Apr 18, 2024 5:00 AM;Apr 18, 2024 6:00 AM;3,410.75;638.50;2,772.25;0.00
Apr 18, 2024 6:00 AM;Apr 18, 2024 7:00 AM;4,098.25;879.75;2,871.25;347.25
Apr 18, 2024 7:00 AM;Apr 18, 2024 8:00 AM;7,030.25;1,082.25;2,696.50;3,251.50
Apr 18, 2024 8:00 AM;Apr 18, 2024 9:00 AM;12,390.25;1,159.00;2,238.75;8,992.50
Apr 18, 2024 9:00 AM;Apr 18, 2024 10:00 AM;18,741.75;1,261.00;2,112.00;15,368.75
Apr 18, 2024 10:00 AM;Apr 18, 2024 11:00 AM;24,749.25;1,282.00;2,444.50;21,022.75
Apr 18, 2024 11:00 AM;Apr 18, 2024 12:00 PM;29,371.00;1,327.00;3,089.75;24,954.25
Apr 18, 2024 12:00 PM;Apr 18, 2024 1:00 PM;32,105.75;1,315.25;3,885.25;26,905.25
Apr 18, 2024 1:00 PM;Apr 18, 2024 2:00 PM;33,429.00;1,464.25;4,937.00;27,027.75
Apr 18, 2024 2:00 PM;Apr 18, 2024 3:00 PM;34,020.00;1,639.50;6,540.00;25,840.50
Apr 18, 2024 3:00 PM;Apr 18, 2024 4:00 PM;33,475.50;1,712.75;7,943.25;23,819.50
Apr 18, 2024 4:00 PM;Apr 18, 2024 5:00 PM;31,424.25;2,052.00;9,371.00;20,001.25
Apr 18, 2024 5:00 PM;Apr 18, 2024 6:00 PM;26,933.00;2,187.00;10,337.50;14,408.50
Apr 18, 2024 6:00 PM;Apr 18, 2024 7:00 PM;20,210.00;2,369.75;10,401.75;7,438.50
Apr 18, 2024 7:00 PM;Apr 18, 2024 8:00 PM;14,134.75;2,496.50;9,770.50;1,867.75
Apr 18, 2024 8:00 PM;Apr 18, 2024 9:00 PM;11,998.75;2,641.25;9,295.75;61.75
Apr 18, 2024 9:00 PM;Apr 18, 2024 10:00 PM;12,226.00;2,878.50;9,347.50;0.00
Apr 18, 2024 10:00 PM;Apr 18, 2024 11:00 PM;13,170.00;3,293.00;9,877.00;0.00
Apr 18, 2024 11:00 PM;Apr 19, 2024 12:00 AM;14,513.50;3,752.00;10,761.50;0.00
Apr 19, 2024 12:00 AM;Apr 19, 2024 1:00 AM;17,064.50;4,874.00;12,190.50;0.00
Apr 19, 2024 1:00 AM;Apr 19, 2024 2:00 AM;19,942.50;5,109.50;14,833.00;0.00
Apr 19, 2024 2:00 AM;Apr 19, 2024 3:00 AM;22,842.50;5,314.00;17,528.50;0.00
Apr 19, 2024 3:00 AM;Apr 19, 2024 4:00 AM;25,860.25;5,360.50;20,499.75;0.00
Apr 19, 2024 4:00 AM;Apr 19, 2024 5:00 AM;28,584.25;5,191.00;23,393.25;0.00
Apr 19, 2024 5:00 AM;Apr 19, 2024 6:00 AM;30,009.50;4,825.75;25,183.75;0.00
Apr 19, 2024 6:00 AM;Apr 19, 2024 7:00 AM;32,226.25;4,769.25;27,249.50;207.50
Apr 19, 2024 7:00 AM;Apr 19, 2024 8:00 AM;34,609.50;4,845.25;28,071.00;1,693.25
Apr 19, 2024 8:00 AM;Apr 19, 2024 9:00 AM;38,087.25;4,894.25;28,986.75;4,206.25
Apr 19, 2024 9:00 AM;Apr 19, 2024 10:00 AM;41,196.75;4,774.25;29,728.50;6,694.00
Apr 19, 2024 10:00 AM;Apr 19, 2024 11:00 AM;43,822.25;4,676.25;30,509.50;8,636.50
Apr 19, 2024 11:00 AM;Apr 19, 2024 12:00 PM;45,188.25;4,381.75;30,755.00;10,051.50
Apr 19, 2024 12:00 PM;Apr 19, 2024 1:00 PM;45,462.00;4,268.75;30,116.00;11,077.25
Apr 19, 2024 1:00 PM;Apr 19, 2024 2:00 PM;44,449.00;4,056.00;29,251.00;11,142.00
Apr 19, 2024 2:00 PM;Apr 19, 2024 3:00 PM;43,703.50;3,916.50;29,346.25;10,440.75
Apr 19, 2024 3:00 PM;Apr 19, 2024 4:00 PM;42,163.50;3,823.25;28,939.25;9,401.00
Apr 19, 2024 4:00 PM;Apr 19, 2024 5:00 PM;40,126.25;3,802.00;28,563.00;7,761.25
Apr 19, 2024 5:00 PM;Apr 19, 2024 6:00 PM;37,778.50;3,998.00;28,201.75;5,578.75
Apr 19, 2024 6:00 PM;Apr 19, 2024 7:00 PM;35,509.75;4,604.75;27,806.75;3,098.25
Apr 19, 2024 7:00 PM;Apr 19, 2024 8:00 PM;33,373.00;5,002.75;27,426.25;944.00
Apr 19, 2024 8:00 PM;Apr 19, 2024 9:00 PM;32,322.25;5,450.00;26,788.75;83.50
Apr 19, 2024 9:00 PM;Apr 19, 2024 10:00 PM;31,384.75;5,418.50;25,966.25;0.00
Apr 19, 2024 10:00 PM;Apr 19, 2024 11:00 PM;30,251.00;5,284.25;24,966.75;0.00
Apr 19, 2024 11:00 PM;Apr 20, 2024 12:00 AM;29,272.25;5,018.00;24,254.25;0.00
Apr 20, 2024 12:00 AM;Apr 20, 2024 1:00 AM;28,899.25;4,644.00;24,255.25;0.00
Apr 20, 2024 1:00 AM;Apr 20, 2024 2:00 AM;27,719.25;4,432.00;23,287.25;0.00
Apr 20, 2024 2:00 AM;Apr 20, 2024 3:00 AM;26,595.00;4,302.50;22,292.50;0.00
Apr 20, 2024 3:00 AM;Apr 20, 2024 4:00 AM;25,536.00;4,232.75;21,303.25;0.00
Apr 20, 2024 4:00 AM;Apr 20, 2024 5:00 AM;23,915.50;3,866.75;20,048.75;0.00
Apr 20, 2024 5:00 AM;Apr 20, 2024 6:00 AM;22,273.25;3,703.25;18,570.00;0.00
Apr 20, 2024 6:00 AM;Apr 20, 2024 7:00 AM;21,016.75;3,431.25;17,303.50;282.00
Apr 20, 2024 7:00 AM;Apr 20, 2024 8:00 AM;20,680.00;2,885.00;15,365.75;2,429.25
Apr 20, 2024 8:00 AM;Apr 20, 2024 9:00 AM;22,383.25;2,277.75;13,279.25;6,826.25
Apr 20, 2024 9:00 AM;Apr 20, 2024 10:00 AM;25,809.00;1,668.00;12,119.50;12,021.50
Apr 20, 2024 10:00 AM;Apr 20, 2024 11:00 AM;28,379.50;1,070.25;10,831.25;16,478.00
Apr 20, 2024 11:00 AM;Apr 20, 2024 12:00 PM;29,971.00;710.00;9,477.00;19,784.00
Apr 20, 2024 12:00 PM;Apr 20, 2024 1:00 PM;31,054.00;622.50;8,428.50;22,003.00
Apr 20, 2024 1:00 PM;Apr 20, 2024 2:00 PM;31,407.75;774.25;7,653.00;22,980.50
Apr 20, 2024 2:00 PM;Apr 20, 2024 3:00 PM;31,233.50;1,296.75;7,362.00;22,574.75
Apr 20, 2024 3:00 PM;Apr 20, 2024 4:00 PM;29,668.75;2,098.50;7,051.25;20,519.00
Apr 20, 2024 4:00 PM;Apr 20, 2024 5:00 PM;26,646.50;3,118.25;6,876.75;16,651.50
Apr 20, 2024 5:00 PM;Apr 20, 2024 6:00 PM;22,263.25;4,084.25;6,697.00;11,482.00
Apr 20, 2024 6:00 PM;Apr 20, 2024 7:00 PM;17,280.50;4,853.75;6,559.75;5,867.00
Apr 20, 2024 7:00 PM;Apr 20, 2024 8:00 PM;13,455.00;5,144.25;6,645.25;1,665.50
Apr 20, 2024 8:00 PM;Apr 20, 2024 9:00 PM;12,000.25;4,976.00;6,928.00;96.25
Apr 20, 2024 9:00 PM;Apr 20, 2024 10:00 PM;11,764.50;4,506.75;7,257.75;0.00
Apr 20, 2024 10:00 PM;Apr 20, 2024 11:00 PM;11,422.00;3,946.50;7,475.50;0.00
Apr 20, 2024 11:00 PM;Apr 21, 2024 12:00 AM;10,885.75;3,408.75;7,477.00;0.00
Apr 21, 2024 12:00 AM;Apr 21, 2024 1:00 AM;8,990.75;3,486.25;5,504.50;0.00
Apr 21, 2024 1:00 AM;Apr 21, 2024 2:00 AM;8,262.75;2,787.25;5,475.50;0.00
Apr 21, 2024 2:00 AM;Apr 21, 2024 3:00 AM;9,175.00;2,978.75;6,196.25;0.00
Apr 21, 2024 3:00 AM;Apr 21, 2024 4:00 AM;10,229.50;3,263.25;6,966.25;0.00
Apr 21, 2024 4:00 AM;Apr 21, 2024 5:00 AM;10,697.75;3,338.50;7,359.25;0.00
Apr 21, 2024 5:00 AM;Apr 21, 2024 6:00 AM;11,023.50;3,081.50;7,942.00;0.00
Apr 21, 2024 6:00 AM;Apr 21, 2024 7:00 AM;11,660.25;2,911.25;8,308.00;441.00
Apr 21, 2024 7:00 AM;Apr 21, 2024 8:00 AM;14,087.75;2,441.25;8,270.75;3,375.75
Apr 21, 2024 8:00 AM;Apr 21, 2024 9:00 AM;18,079.00;2,221.25;7,311.25;8,546.50
Apr 21, 2024 9:00 AM;Apr 21, 2024 10:00 AM;23,595.25;2,038.50;7,635.00;13,921.75
Apr 21, 2024 10:00 AM;Apr 21, 2024 11:00 AM;29,477.00;1,791.50;9,271.25;18,414.25
Apr 21, 2024 11:00 AM;Apr 21, 2024 12:00 PM;33,662.00;1,595.00;10,697.25;21,369.75
Apr 21, 2024 12:00 PM;Apr 21, 2024 1:00 PM;36,120.50;1,399.00;11,577.00;23,144.50
Apr 21, 2024 1:00 PM;Apr 21, 2024 2:00 PM;37,075.25;1,244.75;12,162.50;23,668.00
Apr 21, 2024 2:00 PM;Apr 21, 2024 3:00 PM;36,803.75;1,407.50;12,626.50;22,769.75
Apr 21, 2024 3:00 PM;Apr 21, 2024 4:00 PM;35,049.00;1,541.00;12,843.00;20,665.00
Apr 21, 2024 4:00 PM;Apr 21, 2024 5:00 PM;31,801.50;1,763.25;13,153.50;16,884.75
Apr 21, 2024 5:00 PM;Apr 21, 2024 6:00 PM;27,433.50;2,092.75;13,273.00;12,067.75
Apr 21, 2024 6:00 PM;Apr 21, 2024 7:00 PM;21,529.00;2,449.75;12,630.00;6,449.25
Apr 21, 2024 7:00 PM;Apr 21, 2024 8:00 PM;16,004.75;2,751.25;11,392.50;1,861.00
Apr 21, 2024 8:00 PM;Apr 21, 2024 9:00 PM;13,782.75;2,962.00;10,710.75;110.00
Apr 21, 2024 9:00 PM;Apr 21, 2024 10:00 PM;13,455.75;2,967.00;10,488.75;0.00
Apr 21, 2024 10:00 PM;Apr 21, 2024 11:00 PM;12,905.25;2,820.50;10,084.75;0.00
Apr 21, 2024 11:00 PM;Apr 22, 2024 12:00 AM;12,039.25;2,525.25;9,514.00;0.00
Apr 22, 2024 12:00 AM;Apr 22, 2024 1:00 AM;10,667.50;2,352.50;8,315.00;0.00
Apr 22, 2024 1:00 AM;Apr 22, 2024 2:00 AM;9,753.00;2,302.25;7,450.75;0.00
Apr 22, 2024 2:00 AM;Apr 22, 2024 3:00 AM;8,764.75;2,161.00;6,603.75;0.00
Apr 22, 2024 3:00 AM;Apr 22, 2024 4:00 AM;8,056.00;1,971.25;6,084.75;0.00
Apr 22, 2024 4:00 AM;Apr 22, 2024 5:00 AM;7,123.25;1,807.75;5,315.50;0.00
Apr 22, 2024 5:00 AM;Apr 22, 2024 6:00 AM;6,653.00;1,776.50;4,875.50;1.00
Apr 22, 2024 6:00 AM;Apr 22, 2024 7:00 AM;7,109.50;1,887.00;4,714.50;508.00
Apr 22, 2024 7:00 AM;Apr 22, 2024 8:00 AM;10,584.00;2,191.00;4,110.00;4,283.00
Apr 22, 2024 8:00 AM;Apr 22, 2024 9:00 AM;16,369.25;2,228.00;3,108.00;11,033.25
Apr 22, 2024 9:00 AM;Apr 22, 2024 10:00 AM;22,684.75;2,164.75;2,850.25;17,669.75
Apr 22, 2024 10:00 AM;Apr 22, 2024 11:00 AM;27,183.50;1,959.75;3,120.00;22,103.75
Apr 22, 2024 11:00 AM;Apr 22, 2024 12:00 PM;29,118.75;1,570.00;3,303.75;24,245.00
Apr 22, 2024 12:00 PM;Apr 22, 2024 1:00 PM;29,908.50;1,214.00;3,381.25;25,313.25
Apr 22, 2024 1:00 PM;Apr 22, 2024 2:00 PM;29,656.50;990.00;3,404.00;25,262.50
Apr 22, 2024 2:00 PM;Apr 22, 2024 3:00 PM;28,483.00;854.50;3,422.75;24,205.75
Apr 22, 2024 3:00 PM;Apr 22, 2024 4:00 PM;26,049.50;759.25;3,461.00;21,829.25
Apr 22, 2024 4:00 PM;Apr 22, 2024 5:00 PM;22,296.50;745.50;3,498.00;18,053.00
Apr 22, 2024 5:00 PM;Apr 22, 2024 6:00 PM;17,341.75;762.00;3,566.00;13,013.75
Apr 22, 2024 6:00 PM;Apr 22, 2024 7:00 PM;11,316.00;787.75;3,550.75;6,977.50
Apr 22, 2024 7:00 PM;Apr 22, 2024 8:00 PM;6,430.50;770.75;3,599.75;2,060.00
Apr 22, 2024 8:00 PM;Apr 22, 2024 9:00 PM;4,956.00;697.75;4,106.50;151.75
Apr 22, 2024 9:00 PM;Apr 22, 2024 10:00 PM;5,432.50;582.25;4,850.25;0.00
Apr 22, 2024 10:00 PM;Apr 22, 2024 11:00 PM;5,588.50;449.00;5,139.50;0.00
Apr 22, 2024 11:00 PM;Apr 23, 2024 12:00 AM;5,356.25;325.75;5,030.50;0.00
Apr 23, 2024 12:00 AM;Apr 23, 2024 1:00 AM;4,016.50;82.25;3,934.25;0.00
Apr 23, 2024 1:00 AM;Apr 23, 2024 2:00 AM;3,748.00;87.00;3,661.00;0.00
Apr 23, 2024 2:00 AM;Apr 23, 2024 3:00 AM;3,490.75;96.25;3,394.50;0.00
Apr 23, 2024 3:00 AM;Apr 23, 2024 4:00 AM;3,531.00;171.50;3,359.50;0.00
Apr 23, 2024 4:00 AM;Apr 23, 2024 5:00 AM;3,457.75;242.25;3,215.50;0.00
Apr 23, 2024 5:00 AM;Apr 23, 2024 6:00 AM;3,539.75;329.00;3,204.25;6.50
Apr 23, 2024 6:00 AM;Apr 23, 2024 7:00 AM;4,406.50;515.00;3,234.50;657.00
Apr 23, 2024 7:00 AM;Apr 23, 2024 8:00 AM;9,068.75;677.50;3,098.50;5,292.75
Apr 23, 2024 8:00 AM;Apr 23, 2024 9:00 AM;17,048.25;810.25;2,403.75;13,834.25
Apr 23, 2024 9:00 AM;Apr 23, 2024 10:00 AM;25,402.50;1,007.00;1,954.25;22,441.25
Apr 23, 2024 10:00 AM;Apr 23, 2024 11:00 AM;31,597.50;1,355.25;2,068.25;28,174.00
Apr 23, 2024 11:00 AM;Apr 23, 2024 12:00 PM;34,457.00;1,883.25;2,402.75;30,171.00
Apr 23, 2024 12:00 PM;Apr 23, 2024 1:00 PM;34,283.75;2,544.25;2,805.00;28,934.50
Apr 23, 2024 1:00 PM;Apr 23, 2024 2:00 PM;32,567.25;3,108.50;3,244.00;26,214.75
Apr 23, 2024 2:00 PM;Apr 23, 2024 3:00 PM;30,932.00;3,705.25;4,003.75;23,223.00
Apr 23, 2024 3:00 PM;Apr 23, 2024 4:00 PM;28,491.50;3,965.75;4,663.00;19,862.75
Apr 23, 2024 4:00 PM;Apr 23, 2024 5:00 PM;25,245.50;4,277.00;5,425.25;15,543.25
Apr 23, 2024 5:00 PM;Apr 23, 2024 6:00 PM;21,275.50;4,475.50;6,098.25;10,701.75
Apr 23, 2024 6:00 PM;Apr 23, 2024 7:00 PM;16,757.75;4,589.50;6,348.75;5,819.50
Apr 23, 2024 7:00 PM;Apr 23, 2024 8:00 PM;12,859.25;4,863.00;6,240.75;1,755.50
Apr 23, 2024 8:00 PM;Apr 23, 2024 9:00 PM;11,206.75;4,921.75;6,158.25;126.75
Apr 23, 2024 9:00 PM;Apr 23, 2024 10:00 PM;10,881.25;4,778.50;6,102.75;0.00
Apr 23, 2024 10:00 PM;Apr 23, 2024 11:00 PM;10,853.50;4,610.00;6,243.50;0.00
Apr 23, 2024 11:00 PM;Apr 24, 2024 12:00 AM;10,824.50;4,488.00;6,336.50;0.00
Apr 24, 2024 12:00 AM;Apr 24, 2024 1:00 AM;11,764.25;4,264.75;7,499.50;0.00
Apr 24, 2024 1:00 AM;Apr 24, 2024 2:00 AM;12,185.75;4,275.25;7,910.50;0.00
Apr 24, 2024 2:00 AM;Apr 24, 2024 3:00 AM;12,450.75;4,309.50;8,141.25;0.00
Apr 24, 2024 3:00 AM;Apr 24, 2024 4:00 AM;12,950.25;4,265.50;8,684.75;0.00
Apr 24, 2024 4:00 AM;Apr 24, 2024 5:00 AM;13,239.50;4,499.50;8,740.00;0.00
Apr 24, 2024 5:00 AM;Apr 24, 2024 6:00 AM;13,167.25;4,685.50;8,466.00;15.75
Apr 24, 2024 6:00 AM;Apr 24, 2024 7:00 AM;13,546.25;4,801.75;8,226.00;518.50
Apr 24, 2024 7:00 AM;Apr 24, 2024 8:00 AM;16,215.00;4,654.50;7,916.75;3,643.75
Apr 24, 2024 8:00 AM;Apr 24, 2024 9:00 AM;20,424.50;4,379.75;6,878.25;9,166.50
Apr 24, 2024 9:00 AM;Apr 24, 2024 10:00 AM;25,103.75;3,960.50;6,678.25;14,465.00
Apr 24, 2024 10:00 AM;Apr 24, 2024 11:00 AM;28,776.75;3,679.50;7,155.25;17,942.00
Apr 24, 2024 11:00 AM;Apr 24, 2024 12:00 PM;30,890.75;3,299.25;7,526.75;20,064.75
Apr 24, 2024 12:00 PM;Apr 24, 2024 1:00 PM;32,087.50;2,950.25;7,750.50;21,386.75
Apr 24, 2024 1:00 PM;Apr 24, 2024 2:00 PM;32,575.50;2,727.00;7,962.75;21,885.75
Apr 24, 2024 2:00 PM;Apr 24, 2024 3:00 PM;32,139.75;2,637.75;8,390.50;21,111.50
Apr 24, 2024 3:00 PM;Apr 24, 2024 4:00 PM;30,739.00;2,593.50;8,567.00;19,578.50
Apr 24, 2024 4:00 PM;Apr 24, 2024 5:00 PM;27,983.00;2,706.25;8,713.75;16,563.00
Apr 24, 2024 5:00 PM;Apr 24, 2024 6:00 PM;23,592.50;2,763.25;8,710.50;12,118.75
Apr 24, 2024 6:00 PM;Apr 24, 2024 7:00 PM;17,875.25;2,737.50;8,360.75;6,777.00
Apr 24, 2024 7:00 PM;Apr 24, 2024 8:00 PM;12,634.50;2,681.25;7,810.00;2,143.25
Apr 24, 2024 8:00 PM;Apr 24, 2024 9:00 PM;10,398.00;2,574.75;7,680.75;142.50
Apr 24, 2024 9:00 PM;Apr 24, 2024 10:00 PM;10,270.00;2,389.50;7,880.50;0.00
Apr 24, 2024 10:00 PM;Apr 24, 2024 11:00 PM;10,175.25;2,161.75;8,013.50;0.00
Apr 24, 2024 11:00 PM;Apr 25, 2024 12:00 AM;9,908.25;1,928.25;7,980.00;0.00
Apr 25, 2024 12:00 AM;Apr 25, 2024 1:00 AM;9,827.25;1,590.25;8,237.00;0.00
Apr 25, 2024 1:00 AM;Apr 25, 2024 2:00 AM;9,288.50;1,349.00;7,939.50;0.00
Apr 25, 2024 2:00 AM;Apr 25, 2024 3:00 AM;9,051.25;1,275.50;7,775.75;0.00
Apr 25, 2024 3:00 AM;Apr 25, 2024 4:00 AM;9,164.00;1,327.50;7,836.50;0.00
Apr 25, 2024 4:00 AM;Apr 25, 2024 5:00 AM;8,818.50;1,248.50;7,570.00;0.00
Apr 25, 2024 5:00 AM;Apr 25, 2024 6:00 AM;8,406.00;1,084.75;7,311.25;10.00
Apr 25, 2024 6:00 AM;Apr 25, 2024 7:00 AM;8,345.25;923.75;6,912.25;509.25
Apr 25, 2024 7:00 AM;Apr 25, 2024 8:00 AM;10,484.00;662.50;6,404.75;3,416.75
Apr 25, 2024 8:00 AM;Apr 25, 2024 9:00 AM;14,303.50;539.50;5,534.25;8,229.75
Apr 25, 2024 9:00 AM;Apr 25, 2024 10:00 AM;18,671.75;439.75;5,036.25;13,195.75
Apr 25, 2024 10:00 AM;Apr 25, 2024 11:00 AM;23,284.50;415.00;4,978.00;17,891.50
Apr 25, 2024 11:00 AM;Apr 25, 2024 12:00 PM;26,807.50;405.75;5,182.50;21,219.25
Apr 25, 2024 12:00 PM;Apr 25, 2024 1:00 PM;29,407.50;407.50;5,647.75;23,352.25
Apr 25, 2024 1:00 PM;Apr 25, 2024 2:00 PM;30,610.75;442.75;6,297.25;23,870.75
Apr 25, 2024 2:00 PM;Apr 25, 2024 3:00 PM;30,729.75;581.25;7,085.50;23,063.00
Apr 25, 2024 3:00 PM;Apr 25, 2024 4:00 PM;28,785.50;674.50;7,140.75;20,970.25
Apr 25, 2024 4:00 PM;Apr 25, 2024 5:00 PM;24,814.25;764.25;6,814.50;17,235.50
Apr 25, 2024 5:00 PM;Apr 25, 2024 6:00 PM;19,358.75;817.25;6,181.25;12,360.25
Apr 25, 2024 6:00 PM;Apr 25, 2024 7:00 PM;12,822.00;876.50;5,140.00;6,805.50
Apr 25, 2024 7:00 PM;Apr 25, 2024 8:00 PM;7,263.50;1,001.25;4,056.50;2,205.75
Apr 25, 2024 8:00 PM;Apr 25, 2024 9:00 PM;5,296.50;1,169.25;3,939.25;188.00
Apr 25, 2024 9:00 PM;Apr 25, 2024 10:00 PM;6,334.00;1,341.75;4,992.25;0.00
Apr 25, 2024 10:00 PM;Apr 25, 2024 11:00 PM;7,982.25;1,447.50;6,534.75;0.00
Apr 25, 2024 11:00 PM;Apr 26, 2024 12:00 AM;9,458.25;1,430.75;8,027.50;0.00
Apr 26, 2024 12:00 AM;Apr 26, 2024 1:00 AM;13,277.25;1,903.50;11,373.75;0.00
Apr 26, 2024 1:00 AM;Apr 26, 2024 2:00 AM;14,155.50;1,486.25;12,669.25;0.00
Apr 26, 2024 2:00 AM;Apr 26, 2024 3:00 AM;14,713.50;1,314.00;13,399.50;0.00
Apr 26, 2024 3:00 AM;Apr 26, 2024 4:00 AM;14,451.50;1,103.25;13,348.25;0.00
Apr 26, 2024 4:00 AM;Apr 26, 2024 5:00 AM;13,928.75;919.00;13,009.75;0.00
Apr 26, 2024 5:00 AM;Apr 26, 2024 6:00 AM;13,354.50;650.25;12,694.25;10.00
Apr 26, 2024 6:00 AM;Apr 26, 2024 7:00 AM;13,654.25;488.25;12,321.50;844.50
Apr 26, 2024 7:00 AM;Apr 26, 2024 8:00 AM;17,209.75;658.25;11,169.50;5,382.00
Apr 26, 2024 8:00 AM;Apr 26, 2024 9:00 AM;21,712.50;679.00;8,400.50;12,633.00
Apr 26, 2024 9:00 AM;Apr 26, 2024 10:00 AM;26,683.00;637.50;6,497.50;19,548.00
Apr 26, 2024 10:00 AM;Apr 26, 2024 11:00 AM;32,179.25;632.25;6,877.25;24,669.75
Apr 26, 2024 11:00 AM;Apr 26, 2024 12:00 PM;35,998.50;654.25;8,210.00;27,134.25
Apr 26, 2024 12:00 PM;Apr 26, 2024 1:00 PM;37,368.75;730.75;9,308.50;27,329.50
Apr 26, 2024 1:00 PM;Apr 26, 2024 2:00 PM;36,617.25;800.50;9,540.50;26,276.25
Apr 26, 2024 2:00 PM;Apr 26, 2024 3:00 PM;34,326.75;944.25;9,083.75;24,298.75
Apr 26, 2024 3:00 PM;Apr 26, 2024 4:00 PM;30,993.75;1,006.75;8,074.75;21,912.25
Apr 26, 2024 4:00 PM;Apr 26, 2024 5:00 PM;25,918.00;1,002.75;6,631.25;18,284.00
Apr 26, 2024 5:00 PM;Apr 26, 2024 6:00 PM;19,074.00;894.75;4,995.00;13,184.25
Apr 26, 2024 6:00 PM;Apr 26, 2024 7:00 PM;11,564.00;729.75;3,389.75;7,444.50
Apr 26, 2024 7:00 PM;Apr 26, 2024 8:00 PM;5,308.25;564.50;2,367.50;2,376.25
